index,Source_airport,Destination_airport,Source_Latitude,Source_Longitude,Destination_Latitude,Destination_Longitude
15227,MAN,EXT,53.354,-2.275,50.734,-3.414
15228,MAN,GLA,53.354,-2.275,55.872,-4.433
15229,MAN,HAJ,53.354,-2.275,52.461,9.685
15230,MAN,INV,53.354,-2.275,57.54,-4.05
15231,MAN,IOM,53.354,-2.275,54.083,-4.624
15232,MAN,JER,53.354,-2.275,49.208,-2.195
15233,MAN,MXP,53.354,-2.275,45.631,8.728
15234,MAN,NOC,53.354,-2.275,53.91,-8.818
15235,MAN,NQY,53.354,-2.275,50.441,-4.995
15236,MAN,NTE,53.354,-2.275,47.153,-1.611
15237,MAN,NWI,53.354,-2.275,52.676,1.283
15238,MAN,SOU,53.354,-2.275,50.95,-1.357
15239,MAN,WAT,53.354,-2.275,52.187,-7.087
15240,MHQ,HEL,60.122,19.898,60.32,24.956
15241,MRS,ORY,43.436,5.214,48.725,2.359
15242,MXP,BHX,45.631,8.728,52.454,-1.748
15243,MXP,MAN,45.631,8.728,53.354,-2.275
15244,NCE,SOU,43.661,7.218,50.95,-1.357
15245,NCL,BHD,55.038,-1.692,54.618,-5.873
15246,NCL,CDG,55.038,-1.692,49.013,2.55
15247,NCL,SOU,55.038,-1.692,50.95,-1.357
15248,NOC,BHX,53.91,-8.818,52.454,-1.748
15249,NOC,MAN,53.91,-8.818,53.354,-2.275
15250,NQY,LGW,50.441,-4.995,51.148,-0.19
15251,NQY,MAN,50.441,-4.995,53.354,-2.275
15252,NRK,HEL,58.586,16.251,60.32,24.956
15253,NTE,MAN,47.153,-1.611,53.354,-2.275
15254,NTE,SOU,47.153,-1.611,50.95,-1.357
15255,NWI,EDI,52.676,1.283,55.95,-3.373
15256,NWI,GCI,52.676,1.283,49.435,-2.602
15257,NWI,JER,52.676,1.283,49.208,-2.195
15258,NWI,MAN,52.676,1.283,53.354,-2.275
15259,OPO,BHX,41.248,-8.681,52.454,-1.748
15260,ORY,SOU,48.725,2.359,50.95,-1.357
15261,PMI,EXT,39.55,2.733,50.734,-3.414
15262,PMI,SOU,39.55,2.733,50.95,-1.357
15263,RNS,EXT,48.069,-1.735,50.734,-3.414
15264,RNS,SOU,48.069,-1.735,50.95,-1.357
15265,SOU,AGP,50.95,-1.357,36.674,-4.499
15266,SOU,ALC,50.95,-1.357,38.282,-0.558
15267,SOU,AMS,50.95,-1.357,52.309,4.764
15268,SOU,BES,50.95,-1.357,48.448,-4.418
15269,SOU,BHD,50.95,-1.357,54.618,-5.873
15270,SOU,DUB,50.95,-1.357,53.421,-6.27
15271,SOU,EDI,50.95,-1.357,55.95,-3.373
15272,SOU,EGC,50.95,-1.357,44.825,0.519
15273,SOU,FAO,50.95,-1.357,37.014,-7.966
15274,SOU,GCI,50.95,-1.357,49.435,-2.602
15275,SOU,GLA,50.95,-1.357,55.872,-4.433
15276,SOU,JER,50.95,-1.357,49.208,-2.195
15277,SOU,LIG,50.95,-1.357,45.863,1.179
15278,SOU,LRH,50.95,-1.357,43.449,1.263
15279,SOU,MAN,50.95,-1.357,53.354,-2.275
15280,SOU,NCE,50.95,-1.357,43.661,7.218
15281,SOU,NCL,50.95,-1.357,55.038,-1.692
15282,SOU,NTE,50.95,-1.357,47.153,-1.611
15283,SOU,ORY,50.95,-1.357,48.725,2.359
15284,SOU,PMI,50.95,-1.357,39.55,2.733
15285,SOU,RNS,50.95,-1.357,48.069,-1.735
15286,STN,DND,51.885,0.235,56.453,-3.026
15287,STR,BHX,48.69,9.222,52.454,-1.748
15288,SVL,HEL,61.943,28.945,60.32,24.956
15289,SYY,BEB,58.214,-6.329,57.481,-7.363
15290,SYY,EDI,58.214,-6.329,55.95,-3.373
15291,SYY,GLA,58.214,-6.329,55.872,-4.433
15292,SYY,INV,58.214,-6.329,57.54,-4.05
15294,TRE,GLA,56.499,-6.869,55.872,-4.433
15295,WAT,BHX,52.187,-7.087,52.454,-1.748
15296,WAT,MAN,52.187,-7.087,53.354,-2.275
15297,WIC,EDI,58.459,-3.093,55.95,-3.373
15302,AUH,ZYL,24.433,54.651,24.963,91.867
15303,BKK,DAC,13.912,100.607,23.843,90.398
15304,CCU,DAC,22.655,88.447,23.843,90.398
15305,CGP,AUH,22.249,91.813,24.433,54.651
15306,CGP,DAC,22.249,91.813,23.843,90.398
15307,CGP,DXB,22.249,91.813,25.255,55.364
15308,CGP,JED,22.249,91.813,21.679,39.156
15309,CGP,MCT,22.249,91.813,23.593,58.284
15310,DAC,BKK,23.843,90.398,13.912,100.607
15311,DAC,CCU,23.843,90.398,22.655,88.447
15312,DAC,CGP,23.843,90.398,22.249,91.813
15313,DAC,DEL,23.843,90.398,28.566,77.103
15314,DAC,DMM,23.843,90.398,26.471,49.798
15315,DAC,DOH,23.843,90.398,25.261,51.565
15316,DAC,FCO,23.843,90.398,41.813,12.253
15317,DAC,HKG,23.843,90.398,22.309,113.914
15318,DAC,JED,23.843,90.398,21.679,39.156
15319,DAC,KTM,23.843,90.398,27.696,85.359
15320,DAC,KUL,23.843,90.398,2.746,101.71
15321,DAC,KWI,23.843,90.398,29.227,47.98
15322,DAC,LHR,23.843,90.398,51.477,-0.461
15323,DAC,MCT,23.843,90.398,23.593,58.284
15324,DAC,RGN,23.843,90.398,16.907,96.133
15325,DAC,SIN,23.843,90.398,1.356,103.987
15326,DEL,DAC,28.566,77.103,23.843,90.398
15327,DMM,RUH,26.471,49.798,24.957,46.699
15328,DOH,DXB,25.261,51.565,25.255,55.364
15329,DXB,CGP,25.255,55.364,22.249,91.813
15330,DXB,ZYL,25.255,55.364,24.963,91.867
15331,FCO,DAC,41.813,12.253,23.843,90.398
15332,FCO,FRA,41.813,12.253,50.026,8.543
15333,FRA,FCO,50.026,8.543,41.813,12.253
15334,HKG,DAC,22.309,113.914,23.843,90.398
15335,JED,CGP,21.679,39.156,22.249,91.813
15336,JED,DAC,21.679,39.156,23.843,90.398
15337,KTM,DAC,27.696,85.359,23.843,90.398
15338,KUL,DAC,2.746,101.71,23.843,90.398
15339,KWI,CGP,29.227,47.98,22.249,91.813
15340,KWI,DAC,29.227,47.98,23.843,90.398
15341,LHR,DAC,51.477,-0.461,23.843,90.398
15342,LHR,ZYL,51.477,-0.461,24.963,91.867
15343,MCT,CGP,23.593,58.284,22.249,91.813
15344,RGN,DAC,16.907,96.133,23.843,90.398
15345,RUH,DAC,24.957,46.699,23.843,90.398
15346,SIN,DAC,1.356,103.987,23.843,90.398
15347,ZYL,DAC,24.963,91.867,23.843,90.398
15348,YPR,YVR,54.286,-130.445,49.195,-123.182
15349,YVR,YPR,49.195,-123.182,54.286,-130.445
15350,YVR,YXT,49.195,-123.182,54.466,-128.577
15351,YVR,YYD,49.195,-123.182,54.825,-127.183
15352,YXT,YVR,54.466,-128.577,49.195,-123.182
15353,YXT,YYD,54.466,-128.577,54.825,-127.183
15354,YYD,YVR,54.825,-127.183,49.195,-123.182
15355,YYD,YXT,54.825,-127.183,54.466,-128.577
15356,BKI,BWN,5.937,116.051,4.946,114.928
15357,BKK,BWN,13.912,100.607,4.946,114.928
15358,BWN,BKI,4.946,114.928,5.937,116.051
15359,BWN,BKK,4.946,114.928,13.912,100.607
15360,BWN,CGK,4.946,114.928,-6.126,106.656
15362,BWN,HKG,4.946,114.928,22.309,113.914
15363,BWN,JED,4.946,114.928,21.679,39.156
15364,BWN,KUL,4.946,114.928,2.746,101.71
15365,BWN,MEL,4.946,114.928,-37.673,144.843
15366,BWN,MNL,4.946,114.928,14.509,121.019
15366,BWN,MNL,4.946,114.928,7.617,124.059
15369,BWN,SIN,4.946,114.928,1.356,103.987
15370,BWN,SUB,4.946,114.928,-7.38,112.787
15371,CGK,BWN,-6.126,106.656,4.946,114.928
15373,DXB,BWN,25.255,55.364,4.946,114.928
15374,HKG,BWN,22.309,113.914,4.946,114.928
15375,JED,BWN,21.679,39.156,4.946,114.928
15377,KUL,BWN,2.746,101.71,4.946,114.928
15378,LHR,DXB,51.477,-0.461,25.255,55.364
15379,MEL,BWN,-37.673,144.843,4.946,114.928
15380,MNL,BWN,14.509,121.019,4.946,114.928
15380,MNL,BWN,7.617,124.059,4.946,114.928
15384,SIN,BWN,1.356,103.987,4.946,114.928
15385,SUB,BWN,-7.38,112.787,4.946,114.928
15386,ARN,GOT,59.652,17.919,57.663,12.28
15387,CDG,DJE,49.013,2.55,33.875,10.775
15388,CDG,MIR,49.013,2.55,35.758,10.755
15389,CDG,TUN,49.013,2.55,36.851,10.227
15390,DJE,CDG,33.875,10.775,49.013,2.55
15391,DJE,LIL,33.875,10.775,50.562,3.089
15392,DJE,LYS,33.875,10.775,45.726,5.091
15393,DJE,MLH,33.875,10.775,47.589,7.53
15394,DJE,MRS,33.875,10.775,43.436,5.214
15395,DJE,MUC,33.875,10.775,48.354,11.786
15396,DJE,NTE,33.875,10.775,47.153,-1.611
15401,LIL,DJE,50.562,3.089,33.875,10.775
15402,LYS,DJE,45.726,5.091,33.875,10.775
15403,LYS,MIR,45.726,5.091,35.758,10.755
15404,LYS,TUN,45.726,5.091,36.851,10.227
15405,MIR,CDG,35.758,10.755,49.013,2.55
15406,MIR,TUN,35.758,10.755,36.851,10.227
15407,MRS,DJE,43.436,5.214,33.875,10.775
15408,MUC,DJE,48.354,11.786,33.875,10.775
15415,NTE,DJE,47.153,-1.611,33.875,10.775
15416,NTE,LYS,47.153,-1.611,45.726,5.091
15417,NTE,TUN,47.153,-1.611,36.851,10.227
15418,TUN,CDG,36.851,10.227,49.013,2.55
15419,TUN,LYS,36.851,10.227,45.726,5.091
15420,TUN,MIR,36.851,10.227,35.758,10.755
15421,TUN,NTE,36.851,10.227,47.153,-1.611
15422,CAN,TSN,23.184,113.266,39.124,117.346
15423,CJU,CSX,33.511,126.493,28.189,113.219
15424,CJU,TSN,33.511,126.493,39.124,117.346
15425,CKG,CSX,29.719,106.641,28.189,113.219
15428,CSX,CJU,28.189,113.219,33.511,126.493
15429,CSX,CKG,28.189,113.219,29.719,106.641
15431,CSX,HGH,28.189,113.219,30.228,120.432
15433,CSX,KMG,28.189,113.219,24.992,102.743
15435,CSX,NKG,28.189,113.219,31.74,118.86
15437,CSX,TAO,28.189,113.219,36.263,120.375
15439,CSX,TSN,28.189,113.219,39.124,117.346
15440,CSX,XIY,28.189,113.219,34.446,108.752
15441,CSX,XMN,28.189,113.219,24.544,118.127
15443,CTU,TSN,30.578,103.947,39.124,117.346
15444,DLC,HGH,38.966,121.538,30.228,120.432
15445,DLC,TSN,38.966,121.538,39.124,117.346
15446,DLC,YNT,38.966,121.538,37.402,121.372
15453,HFE,KMG,31.78,117.298,24.992,102.743
15454,HGH,CSX,30.228,120.432,28.189,113.219
15455,HGH,DLC,30.228,120.432,38.966,121.538
15456,HGH,TSN,30.228,120.432,39.124,117.346
15462,HRB,TSN,45.623,126.25,39.124,117.346
15468,KMG,CSX,24.992,102.743,28.189,113.219
15469,KMG,HFE,24.992,102.743,31.78,117.298
15471,KMG,NKG,24.992,102.743,31.74,118.86
15473,KWL,TSN,25.218,110.039,39.124,117.346
15476,NGB,TSN,29.825,121.465,39.124,117.346
15477,NKG,CSX,31.74,118.86,28.189,113.219
15478,NKG,KMG,31.74,118.86,24.992,102.743
15480,NNG,SZX,22.608,108.172,22.639,113.812
15481,NNG,XIY,22.608,108.172,34.446,108.752
15489,SZX,NNG,22.639,113.812,22.608,108.172
15490,SZX,TSN,22.639,113.812,39.124,117.346
15491,TAO,CSX,36.263,120.375,28.189,113.219
15494,TSN,CAN,39.124,117.346,23.184,113.266
15495,TSN,CJU,39.124,117.346,33.511,126.493
15496,TSN,CSX,39.124,117.346,28.189,113.219
15497,TSN,CTU,39.124,117.346,30.578,103.947
15498,TSN,DLC,39.124,117.346,38.966,121.538
15501,TSN,HGH,39.124,117.346,30.228,120.432
15502,TSN,HRB,39.124,117.346,45.623,126.25
15503,TSN,KWL,39.124,117.346,25.218,110.039
15504,TSN,NGB,39.124,117.346,29.825,121.465
15505,TSN,SZX,39.124,117.346,22.639,113.812
15507,TSN,XIY,39.124,117.346,34.446,108.752
15508,TSN,XMN,39.124,117.346,24.544,118.127
15510,TSN,YNT,39.124,117.346,37.402,121.372
15512,URC,XIY,43.907,87.474,34.446,108.752
15515,XIY,CSX,34.446,108.752,28.189,113.219
15516,XIY,NNG,34.446,108.752,22.608,108.172
15517,XIY,TSN,34.446,108.752,39.124,117.346
15518,XIY,URC,34.446,108.752,43.907,87.474
15519,XMN,CSX,24.544,118.127,28.189,113.219
15520,XMN,TSN,24.544,118.127,39.124,117.346
15523,YNT,DLC,37.402,121.372,38.966,121.538
15524,YNT,TSN,37.402,121.372,39.124,117.346
15531,DAD,HAN,16.044,108.199,21.222,105.806
15532,DAD,SGN,16.044,108.199,10.82,106.662
15533,HAN,DAD,21.222,105.806,16.044,108.199
15534,HAN,SGN,21.222,105.806,10.82,106.662
15539,SGN,DAD,10.82,106.662,16.044,108.199
15540,SGN,HAN,10.82,106.662,21.222,105.806
15546,ABZ,BRS,57.204,-2.2,51.383,-2.719
15547,ABZ,EBJ,57.204,-2.2,55.526,8.553
15548,ABZ,KSU,57.204,-2.2,63.112,7.824
15549,ABZ,MAN,57.204,-2.2,53.354,-2.275
15550,ABZ,NWI,57.204,-2.2,52.676,1.283
15551,ABZ,OSL,57.204,-2.2,60.194,11.1
15552,BHX,GOT,52.454,-1.748,57.663,12.28
15553,BRE,TLS,53.047,8.787,43.629,1.364
15554,BRS,ABZ,51.383,-2.719,57.204,-2.2
15555,BRS,FRA,51.383,-2.719,50.026,8.543
15556,BRS,HAM,51.383,-2.719,53.63,9.988
15557,BRS,MUC,51.383,-2.719,48.354,11.786
15558,BRS,MXP,51.383,-2.719,45.631,8.728
15559,BRU,EMA,50.902,4.499,52.831,-1.328
15560,BRU,NCL,50.902,4.499,55.038,-1.692
15561,EBJ,ABZ,55.526,8.553,57.204,-2.2
15562,EMA,BRU,52.831,-1.328,50.902,4.499
15563,EVE,SVG,68.491,16.678,58.877,5.638
15564,FRA,BRS,50.026,8.543,51.383,-2.719
15565,GOT,BHX,57.663,12.28,52.454,-1.748
15566,GOT,SVG,57.663,12.28,58.877,5.638
15567,HAM,BRS,53.63,9.988,51.383,-2.719
15568,KSU,ABZ,63.112,7.824,57.204,-2.2
15569,KSU,SVG,63.112,7.824,58.877,5.638
15570,MAN,ABZ,53.354,-2.275,57.204,-2.2
15571,MUC,BRS,48.354,11.786,51.383,-2.719
15572,MXP,BRS,45.631,8.728,51.383,-2.719
15573,NCL,BRU,55.038,-1.692,50.902,4.499
15574,NWI,ABZ,52.676,1.283,57.204,-2.2
15575,OSL,ABZ,60.194,11.1,57.204,-2.2
15576,SVG,EVE,58.877,5.638,68.491,16.678
15577,SVG,GOT,58.877,5.638,57.663,12.28
15578,SVG,KSU,58.877,5.638,63.112,7.824
15579,TLS,BRE,43.629,1.364,53.047,8.787
15580,BBK,GBE,-17.833,25.162,-24.555,25.918
15581,BBK,JNB,-17.833,25.162,-26.139,28.246
15582,BBK,MUB,-17.833,25.162,-19.972,23.431
15583,CPT,GBE,-33.965,18.602,-24.555,25.918
15584,CPT,MUB,-33.965,18.602,-19.972,23.431
15585,FRW,GBE,-21.159,27.474,-24.555,25.918
15586,FRW,JNB,-21.159,27.474,-26.139,28.246
15587,GBE,BBK,-24.555,25.918,-17.833,25.162
15588,GBE,CPT,-24.555,25.918,-33.965,18.602
15589,GBE,FRW,-24.555,25.918,-21.159,27.474
15590,GBE,HRE,-24.555,25.918,-17.932,31.093
15591,GBE,JNB,-24.555,25.918,-26.139,28.246
15592,GBE,LUN,-24.555,25.918,-15.331,28.453
15593,GBE,MUB,-24.555,25.918,-19.972,23.431
15594,HRE,GBE,-17.932,31.093,-24.555,25.918
15595,JNB,BBK,-26.139,28.246,-17.833,25.162
15596,JNB,FRW,-26.139,28.246,-21.159,27.474
15597,JNB,GBE,-26.139,28.246,-24.555,25.918
15598,JNB,MUB,-26.139,28.246,-19.972,23.431
15599,LUN,GBE,-15.331,28.453,-24.555,25.918
15600,MUB,BBK,-19.972,23.431,-17.833,25.162
15601,MUB,CPT,-19.972,23.431,-33.965,18.602
15602,MUB,GBE,-19.972,23.431,-24.555,25.918
15603,MUB,JNB,-19.972,23.431,-26.139,28.246
15604,AKJ,TPE,43.671,142.447,25.08,121.232
15605,AMS,BKK,52.309,4.764,13.912,100.607
15606,BKK,AMS,13.912,100.607,52.309,4.764
15607,BKK,LHR,13.912,100.607,51.477,-0.461
15608,BKK,TPE,13.912,100.607,25.08,121.232
15609,BKK,VIE,13.912,100.607,48.11,16.57
15610,BNE,TPE,-27.384,153.118,25.08,121.232
15611,CAN,KHH,23.184,113.266,22.575,120.351
15612,CAN,TPE,23.184,113.266,25.08,121.232
15613,CDG,TPE,49.013,2.55,25.08,121.232
15614,CGK,TPE,-6.126,106.656,25.08,121.232
15615,CGO,KHH,34.519,113.841,22.575,120.351
15616,CGO,TPE,34.519,113.841,25.08,121.232
15617,CTS,TPE,42.775,141.692,25.08,121.232
15618,CTU,TPE,30.578,103.947,25.08,121.232
15619,DPS,TPE,-8.748,115.167,25.08,121.232
15620,FUK,TPE,33.586,130.45,25.08,121.232
15621,GMP,TSA,37.558,126.791,25.069,121.552
15622,GUM,TPE,13.484,144.797,25.08,121.232
15623,HAN,TPE,21.222,105.806,25.08,121.232
15625,HGH,TPE,30.228,120.432,25.08,121.232
15626,HKD,TPE,41.77,140.822,25.08,121.232
15627,HKG,TPE,22.309,113.914,25.08,121.232
15628,HND,TSA,35.552,139.779,25.069,121.552
15629,HRB,TPE,45.623,126.25,25.08,121.232
15632,JFK,TPE,40.64,-73.779,25.08,121.232
15633,KHH,CAN,22.575,120.351,23.184,113.266
15634,KHH,CGO,22.575,120.351,34.519,113.841
15636,KHH,MFM,22.575,120.351,22.149,113.591
15637,KHH,NGB,22.575,120.351,29.825,121.465
15638,KHH,NRT,22.575,120.351,35.765,140.386
15641,KHH,TSN,22.575,120.351,39.124,117.346
15643,KMQ,TPE,36.394,136.408,25.08,121.232
15644,KUL,TPE,2.746,101.71,25.08,121.232
15645,KWL,TPE,25.218,110.039,25.08,121.232
15646,LAX,TPE,33.942,-118.408,25.08,121.232
15647,LHR,BKK,51.477,-0.461,13.912,100.607
15648,MFM,KHH,22.149,113.591,22.575,120.351
15650,MFM,TPE,22.149,113.591,25.08,121.232
15651,MNL,TPE,14.509,121.019,25.08,121.232
15651,MNL,TPE,7.617,124.059,25.08,121.232
15652,NGB,KHH,29.825,121.465,22.575,120.351
15653,NRT,KHH,35.765,140.386,22.575,120.351
15654,NRT,TPE,35.765,140.386,25.08,121.232
15655,OKJ,TPE,34.757,133.856,25.08,121.232
15656,PEK,TPE,40.08,116.584,25.08,121.232
15657,PNH,TPE,11.546,104.844,25.08,121.232
15661,SDJ,TPE,38.139,140.917,25.08,121.232
15662,SEA,TPE,47.449,-122.309,25.08,121.232
15663,SFO,TPE,37.619,-122.375,25.08,121.232
15664,SGN,TPE,10.82,106.662,25.08,121.232
15665,SHA,TSA,31.198,121.336,25.069,121.552
15666,SIN,TPE,1.356,103.987,25.08,121.232
15667,SUB,TPE,-7.38,112.787,25.08,121.232
15670,TPE,AKJ,25.08,121.232,43.671,142.447
15671,TPE,BKK,25.08,121.232,13.912,100.607
15672,TPE,BNE,25.08,121.232,-27.384,153.118
15673,TPE,CAN,25.08,121.232,23.184,113.266
15674,TPE,CDG,25.08,121.232,49.013,2.55
15675,TPE,CGK,25.08,121.232,-6.126,106.656
15676,TPE,CGO,25.08,121.232,34.519,113.841
15677,TPE,CTS,25.08,121.232,42.775,141.692
15678,TPE,CTU,25.08,121.232,30.578,103.947
15679,TPE,DPS,25.08,121.232,-8.748,115.167
15680,TPE,FUK,25.08,121.232,33.586,130.45
15681,TPE,GUM,25.08,121.232,13.484,144.797
15682,TPE,HAN,25.08,121.232,21.222,105.806
15684,TPE,HGH,25.08,121.232,30.228,120.432
15685,TPE,HKD,25.08,121.232,41.77,140.822
15686,TPE,HKG,25.08,121.232,22.309,113.914
15687,TPE,HRB,25.08,121.232,45.623,126.25
15689,TPE,JFK,25.08,121.232,40.64,-73.779
15691,TPE,KMQ,25.08,121.232,36.394,136.408
15692,TPE,KUL,25.08,121.232,2.746,101.71
15693,TPE,KWL,25.08,121.232,25.218,110.039
15694,TPE,LAX,25.08,121.232,33.942,-118.408
15695,TPE,MFM,25.08,121.232,22.149,113.591
15696,TPE,MNL,25.08,121.232,14.509,121.019
15696,TPE,MNL,25.08,121.232,7.617,124.059
15697,TPE,NRT,25.08,121.232,35.765,140.386
15698,TPE,OKJ,25.08,121.232,34.757,133.856
15699,TPE,PEK,25.08,121.232,40.08,116.584
15700,TPE,PNH,25.08,121.232,11.546,104.844
15702,TPE,SDJ,25.08,121.232,38.139,140.917
15703,TPE,SEA,25.08,121.232,47.449,-122.309
15704,TPE,SFO,25.08,121.232,37.619,-122.375
15705,TPE,SGN,25.08,121.232,10.82,106.662
15706,TPE,SIN,25.08,121.232,1.356,103.987
15707,TPE,SUB,25.08,121.232,-7.38,112.787
15709,TPE,TSN,25.08,121.232,39.124,117.346
15711,TPE,YVR,25.08,121.232,49.195,-123.182
15712,TPE,YYZ,25.08,121.232,43.677,-79.631
15713,TSA,GMP,25.069,121.552,37.558,126.791
15714,TSA,HND,25.069,121.552,35.552,139.779
15715,TSA,SHA,25.069,121.552,31.198,121.336
15716,TSN,KHH,39.124,117.346,22.575,120.351
15717,TSN,TPE,39.124,117.346,25.08,121.232
15719,VIE,BKK,48.11,16.57,13.912,100.607
15720,YVR,TPE,49.195,-123.182,25.08,121.232
15721,YYZ,TPE,43.677,-79.631,25.08,121.232
15724,AMS,AUH,52.309,4.764,24.433,54.651
15728,AUH,AMS,24.433,54.651,52.309,4.764
15729,AUH,BRU,24.433,54.651,50.902,4.499
15730,AUH,FRA,24.433,54.651,50.026,8.543
15731,AUH,MUC,24.433,54.651,48.354,11.786
15735,BRU,AUH,50.902,4.499,24.433,54.651
15744,FRA,AUH,50.026,8.543,24.433,54.651
15756,LHR,LIN,51.477,-0.461,45.445,9.277
15757,LIN,LHR,45.445,9.277,51.477,-0.461
15760,MUC,AUH,48.354,11.786,24.433,54.651
15834,BKY,KND,-2.309,28.809,-2.919,25.915
15840,BUX,GOM,1.566,30.221,-1.671,29.238
15841,BUX,IRP,1.566,30.221,2.827,27.588
15842,FBM,FIH,-11.591,27.531,-4.386,15.444
15843,FBM,JNB,-11.591,27.531,-26.139,28.246
15844,FBM,KGA,-11.591,27.531,-5.9,22.469
15845,FBM,MJM,-11.591,27.531,-6.121,23.569
15847,FIH,FBM,-4.386,15.444,-11.591,27.531
15848,FIH,FKI,-4.386,15.444,0.518,25.155
15849,FIH,KGA,-4.386,15.444,-5.9,22.469
15850,FIH,KND,-4.386,15.444,-2.919,25.915
15851,FIH,MDK,-4.386,15.444,0.022,18.289
15852,FIH,MJM,-4.386,15.444,-6.121,23.569
15854,FKI,FIH,0.518,25.155,-4.386,15.444
15855,FKI,GOM,0.518,25.155,-1.671,29.238
15856,GMA,MDK,3.235,19.771,0.022,18.289
15857,GOM,BKY,-1.671,29.238,-2.309,28.809
15859,GOM,FKI,-1.671,29.238,0.518,25.155
15860,IRP,FKI,2.827,27.588,0.518,25.155
15861,JNB,FBM,-26.139,28.246,-11.591,27.531
15862,KGA,FBM,-5.9,22.469,-11.591,27.531
15863,KGA,FIH,-5.9,22.469,-4.386,15.444
15865,KND,BKY,-2.919,25.915,-2.309,28.809
15866,KND,FIH,-2.919,25.915,-4.386,15.444
15869,MDK,FIH,0.022,18.289,-4.386,15.444
15870,MDK,GMA,0.022,18.289,3.235,19.771
15871,MJM,FBM,-6.121,23.569,-11.591,27.531
15872,MJM,FIH,-6.121,23.569,-4.386,15.444
15875,BGY,TIA,45.674,9.704,41.415,19.721
15876,BLQ,TIA,44.534,11.29,41.415,19.721
15877,BRI,CTA,41.138,16.761,37.467,15.066
15878,BRI,PMO,41.138,16.761,38.176,13.091
15878,BRI,PMO,41.138,16.761,38.111,13.313
15879,CTA,BRI,37.467,15.066,41.138,16.761
15880,CTA,FCO,37.467,15.066,41.813,12.253
15881,CUN,FCO,21.036,-86.877,41.813,12.253
15882,CUN,MXP,21.036,-86.877,45.631,8.728
15883,CYO,MXP,21.616,-81.546,45.631,8.728
15885,FCO,CTA,41.813,12.253,37.467,15.066
15887,FCO,HAV,41.813,12.253,22.989,-82.409
15888,FCO,LRM,41.813,12.253,18.452,-68.912
15889,FCO,MXP,41.813,12.253,45.631,8.728
15890,FCO,PMO,41.813,12.253,38.176,13.091
15890,FCO,PMO,41.813,12.253,38.111,13.313
15891,FCO,REG,41.813,12.253,38.071,15.651
15892,FCO,TIA,41.813,12.253,41.415,19.721
15893,FCO,TRN,41.813,12.253,45.201,7.649
15894,HAV,CUN,22.989,-82.409,21.036,-86.877
15895,HAV,CYO,22.989,-82.409,21.616,-81.546
15896,HAV,HOG,22.989,-82.409,20.786,-76.315
15897,HAV,MXP,22.989,-82.409,45.631,8.728
15898,HAV,SCU,22.989,-82.409,19.97,-75.836
15899,HOG,MXP,20.786,-76.315,45.631,8.728
15900,LIN,REG,45.445,9.277,38.071,15.651
15901,LRM,FCO,18.452,-68.912,41.813,12.253
15902,LRM,MXP,18.452,-68.912,45.631,8.728
15903,MXP,CUN,45.631,8.728,21.036,-86.877
15904,MXP,FCO,45.631,8.728,41.813,12.253
15905,MXP,HAV,45.631,8.728,22.989,-82.409
15906,MXP,LRM,45.631,8.728,18.452,-68.912
15907,MXP,TIA,45.631,8.728,41.415,19.721
15908,PMO,BRI,38.176,13.091,41.138,16.761
15908,PMO,BRI,38.111,13.313,41.138,16.761
15909,PMO,FCO,38.176,13.091,41.813,12.253
15909,PMO,FCO,38.111,13.313,41.813,12.253
15910,PSA,TIA,43.684,10.393,41.415,19.721
15911,REG,FCO,38.071,15.651,41.813,12.253
15912,REG,LIN,38.071,15.651,45.445,9.277
15913,SCU,FCO,19.97,-75.836,41.813,12.253
15914,TIA,BGY,41.415,19.721,45.674,9.704
15915,TIA,BLQ,41.415,19.721,44.534,11.29
15916,TIA,FCO,41.415,19.721,41.813,12.253
15917,TIA,MXP,41.415,19.721,45.631,8.728
15918,TIA,PSA,41.415,19.721,43.684,10.393
15919,TIA,VCE,41.415,19.721,45.505,12.352
15920,TIA,VRN,41.415,19.721,45.396,10.888
15921,TRN,FCO,45.201,7.649,41.813,12.253
15922,VCE,TIA,45.505,12.352,41.415,19.721
15923,VRN,TIA,45.396,10.888,41.415,19.721
15924,ANU,BGI,17.137,-61.792,13.074,-59.492
15925,ANU,KIN,17.137,-61.792,17.936,-76.787
15926,BGI,ANU,13.074,-59.492,17.137,-61.792
15927,BGI,KIN,13.074,-59.492,17.936,-76.787
15928,BGI,POS,13.074,-59.492,10.595,-61.337
15929,BGI,SXM,13.074,-59.492,18.041,-63.109
15930,CCS,POS,10.603,-66.991,10.595,-61.337
15931,FLL,KIN,26.072,-80.153,17.936,-76.787
15932,FLL,MBJ,26.072,-80.153,18.504,-77.913
15933,FLL,POS,26.072,-80.153,10.595,-61.337
15937,GND,JFK,12.004,-61.786,40.64,-73.779
15938,GND,POS,12.004,-61.786,10.595,-61.337
15939,GND,YYZ,12.004,-61.786,43.677,-79.631
15941,JFK,GND,40.64,-73.779,12.004,-61.786
15942,JFK,KIN,40.64,-73.779,17.936,-76.787
15943,JFK,MBJ,40.64,-73.779,18.504,-77.913
15944,JFK,POS,40.64,-73.779,10.595,-61.337
15945,JFK,TAB,40.64,-73.779,11.149,-60.832
15946,KIN,ANU,17.936,-76.787,17.137,-61.792
15947,KIN,BGI,17.936,-76.787,13.074,-59.492
