index,Source airport,Destination airport,Source Latitude,Source Longitude,Destination Latitude,Destination Longitude
61282,MEX,MZT,19.436,-99.072,23.161,-106.266
61283,MEX,PVR,19.436,-99.072,20.68,-105.254
61284,MEX,PXM,19.436,-99.072,15.877,-97.089
61285,MEX,REX,19.436,-99.072,26.009,-98.228
61286,MEX,TRC,19.436,-99.072,25.568,-103.411
61287,MID,GDL,20.937,-89.657,20.522,-103.311
61288,MID,MTY,20.937,-89.657,25.778,-100.107
61289,MTY,ACA,25.778,-100.107,16.757,-99.753
61290,MTY,BJX,25.778,-100.107,20.993,-101.481
61291,MTY,CJS,25.778,-100.107,31.636,-106.429
61292,MTY,CUL,25.778,-100.107,24.764,-107.474
61293,MTY,CUN,25.778,-100.107,21.036,-86.877
61294,MTY,CUU,25.778,-100.107,28.703,-105.964
61295,MTY,GDL,25.778,-100.107,20.522,-103.311
61296,MTY,HMO,25.778,-100.107,29.096,-111.048
61297,MTY,IAH,25.778,-100.107,29.98,-95.34
61298,MTY,LAP,25.778,-100.107,24.072,-110.362
61299,MTY,MEX,25.778,-100.107,19.436,-99.072
61300,MTY,MID,25.778,-100.107,20.937,-89.657
61301,MTY,MZT,25.778,-100.107,23.161,-106.266
61302,MTY,OAX,25.778,-100.107,17.0,-96.726
61303,MTY,PVR,25.778,-100.107,20.68,-105.254
61304,MTY,QRO,25.778,-100.107,20.624,-100.369
61305,MTY,SJD,25.778,-100.107,23.152,-109.721
61306,MTY,TAM,25.778,-100.107,22.296,-97.866
61307,MTY,TGZ,25.778,-100.107,16.769,-93.341
61308,MTY,VER,25.778,-100.107,19.145,-96.187
61309,MTY,VSA,25.778,-100.107,17.997,-92.817
61310,MZT,LAP,23.161,-106.266,24.072,-110.362
61311,MZT,MEX,23.161,-106.266,19.436,-99.072
61312,MZT,MTY,23.161,-106.266,25.778,-100.107
61313,OAX,CUN,17.0,-96.726,21.036,-86.877
61314,OAX,MTY,17.0,-96.726,25.778,-100.107
61315,PVR,MEX,20.68,-105.254,19.436,-99.072
61316,PVR,MTY,20.68,-105.254,25.778,-100.107
61317,PXM,MEX,15.877,-97.089,19.436,-99.072
61318,QRO,MTY,20.624,-100.369,25.778,-100.107
61319,REX,CUN,26.009,-98.228,21.036,-86.877
61320,REX,GDL,26.009,-98.228,20.522,-103.311
61321,REX,MEX,26.009,-98.228,19.436,-99.072
61322,REX,VER,26.009,-98.228,19.145,-96.187
61323,SJD,CUL,23.152,-109.721,24.764,-107.474
61324,SJD,GDL,23.152,-109.721,20.522,-103.311
61325,SJD,MTY,23.152,-109.721,25.778,-100.107
61326,TAM,CUN,22.296,-97.866,21.036,-86.877
61327,TAM,MTY,22.296,-97.866,25.778,-100.107
61328,TGZ,CUN,16.769,-93.341,21.036,-86.877
61329,TGZ,GDL,16.769,-93.341,20.522,-103.311
61330,TGZ,MTY,16.769,-93.341,25.778,-100.107
61331,TIJ,CUL,32.541,-116.97,24.764,-107.474
61332,TRC,CUN,25.568,-103.411,21.036,-86.877
61333,TRC,GDL,25.568,-103.411,20.522,-103.311
61334,TRC,MEX,25.568,-103.411,19.436,-99.072
61335,VER,CUN,19.145,-96.187,21.036,-86.877
61336,VER,GDL,19.145,-96.187,20.522,-103.311
61337,VER,MTY,19.145,-96.187,25.778,-100.107
61338,VER,REX,19.145,-96.187,26.009,-98.228
61339,VSA,CUN,17.997,-92.817,21.036,-86.877
61340,VSA,GDL,17.997,-92.817,20.522,-103.311
61341,VSA,MTY,17.997,-92.817,25.778,-100.107
61342,CGK,SIN,-6.126,106.656,1.356,103.987
61343,DPS,SIN,-8.748,115.167,1.356,103.987
61344,SIN,CGK,1.356,103.987,-6.126,106.656
61345,SIN,DPS,1.356,103.987,-8.748,115.167
61346,SIN,SUB,1.356,103.987,-7.38,112.787
61347,SUB,SIN,-7.38,112.787,1.356,103.987
61348,BRM,CCS,10.043,-69.358,10.603,-66.991
61349,CCS,BRM,10.603,-66.991,10.043,-69.358
61350,CCS,MAR,10.603,-66.991,10.558,-71.728
61351,CCS,MUN,10.603,-66.991,9.749,-63.152
61352,CCS,PMV,10.603,-66.991,10.912,-63.966
61353,CCS,PZO,10.603,-66.991,8.288,-62.76
61354,MAR,CCS,10.558,-71.728,10.603,-66.991
61355,MUN,CCS,9.749,-63.152,10.603,-66.991
61356,PMV,CCS,10.912,-63.966,10.603,-66.991
61357,PMV,VLN,10.912,-63.966,10.158,-67.927
61358,PZO,CCS,8.288,-62.76,10.603,-66.991
61359,VLN,PMV,10.158,-67.927,10.912,-63.966
61360,BKK,HAN,13.912,100.607,21.222,105.806
61361,BKK,SGN,13.912,100.607,10.82,106.662
61366,DAD,HAN,16.044,108.199,21.222,105.806
61367,DAD,SGN,16.044,108.199,10.82,106.662
61370,HAN,BKK,21.222,105.806,13.912,100.607
61373,HAN,DAD,21.222,105.806,16.044,108.199
61376,HAN,SGN,21.222,105.806,10.82,106.662
61381,SGN,BKK,10.82,106.662,13.912,100.607
61384,SGN,DAD,10.82,106.662,16.044,108.199
61386,SGN,HAN,10.82,106.662,21.222,105.806
61394,AUH,KUL,24.433,54.651,2.746,101.71
61395,AUH,SGN,24.433,54.651,10.82,106.662
61396,BKK,HAN,13.912,100.607,21.222,105.806
61398,BKK,PNH,13.912,100.607,11.546,104.844
61399,BKK,SGN,13.912,100.607,10.82,106.662
61404,CAN,DAD,23.184,113.266,16.044,108.199
61405,CAN,HAN,23.184,113.266,21.222,105.806
61406,CAN,SGN,23.184,113.266,10.82,106.662
61407,CDG,HAN,49.013,2.55,21.222,105.806
61408,CDG,SGN,49.013,2.55,10.82,106.662
61409,CGK,SGN,-6.126,106.656,10.82,106.662
61410,CTU,DAD,30.578,103.947,16.044,108.199
61411,CTU,HAN,30.578,103.947,21.222,105.806
61417,DAD,CAN,16.044,108.199,23.184,113.266
61418,DAD,CTU,16.044,108.199,30.578,103.947
61421,DAD,HAN,16.044,108.199,21.222,105.806
61422,DAD,HGH,16.044,108.199,30.228,120.432
61427,DAD,REP,16.044,108.199,13.411,103.813
61428,DAD,SGN,16.044,108.199,10.82,106.662
61431,DAD,XMN,16.044,108.199,24.544,118.127
61439,FOC,SGN,25.933,119.662,10.82,106.662
61440,FRA,HAN,50.026,8.543,21.222,105.806
61441,FRA,MAD,50.026,8.543,40.472,-3.561
61442,FRA,SGN,50.026,8.543,10.82,106.662
61443,FUK,HAN,33.586,130.45,21.222,105.806
61444,FUK,SGN,33.586,130.45,10.82,106.662
61445,HAN,BKK,21.222,105.806,13.912,100.607
61447,HAN,CAN,21.222,105.806,23.184,113.266
61448,HAN,CDG,21.222,105.806,49.013,2.55
61449,HAN,CTU,21.222,105.806,30.578,103.947
61451,HAN,DAD,21.222,105.806,16.044,108.199
61455,HAN,FRA,21.222,105.806,50.026,8.543
61456,HAN,FUK,21.222,105.806,33.586,130.45
61457,HAN,HKG,21.222,105.806,22.309,113.914
61460,HAN,KHH,21.222,105.806,22.575,120.351
61462,HAN,KUL,21.222,105.806,2.746,101.71
61463,HAN,LPQ,21.222,105.806,19.897,102.161
61464,HAN,NGO,21.222,105.806,35.255,136.924
61465,HAN,NRT,21.222,105.806,35.765,140.386
61466,HAN,PEK,21.222,105.806,40.08,116.584
61467,HAN,PNH,21.222,105.806,11.546,104.844
61469,HAN,PUS,21.222,105.806,35.179,128.938
61472,HAN,REP,21.222,105.806,13.411,103.813
61473,HAN,RGN,21.222,105.806,16.907,96.133
61474,HAN,SGN,21.222,105.806,10.82,106.662
61475,HAN,SIN,21.222,105.806,1.356,103.987
61477,HAN,TPE,21.222,105.806,25.08,121.232
61483,HAN,VTE,21.222,105.806,17.988,102.563
61484,HGH,DAD,30.228,120.432,16.044,108.199
61485,HKG,HAN,22.309,113.914,21.222,105.806
61486,HKG,SGN,22.309,113.914,10.82,106.662
61494,KHH,HAN,22.575,120.351,21.222,105.806
61495,KHH,SGN,22.575,120.351,10.82,106.662
61498,KUL,HAN,2.746,101.71,21.222,105.806
61499,KUL,SGN,2.746,101.71,10.82,106.662
61500,LPQ,HAN,19.897,102.161,21.222,105.806
61501,LPQ,REP,19.897,102.161,13.411,103.813
61502,MAD,FRA,40.472,-3.561,50.026,8.543
61503,MEL,SGN,-37.673,144.843,10.82,106.662
61504,MNL,SGN,14.509,121.019,10.82,106.662
61504,MNL,SGN,7.617,124.059,10.82,106.662
61506,NGO,HAN,35.255,136.924,21.222,105.806
61507,NGO,SGN,35.255,136.924,10.82,106.662
61508,NRT,HAN,35.765,140.386,21.222,105.806
61509,NRT,SGN,35.765,140.386,10.82,106.662
61510,PEK,HAN,40.08,116.584,21.222,105.806
61511,PNH,BKK,11.546,104.844,13.912,100.607
61512,PNH,HAN,11.546,104.844,21.222,105.806
61513,PNH,SGN,11.546,104.844,10.82,106.662
61514,PNH,VTE,11.546,104.844,17.988,102.563
61518,PUS,HAN,35.179,128.938,21.222,105.806
61519,PUS,SGN,35.179,128.938,10.82,106.662
61526,REP,DAD,13.411,103.813,16.044,108.199
61527,REP,HAN,13.411,103.813,21.222,105.806
61528,REP,LPQ,13.411,103.813,19.897,102.161
61529,REP,SGN,13.411,103.813,10.82,106.662
61530,RGN,HAN,16.907,96.133,21.222,105.806
61531,RGN,SGN,16.907,96.133,10.82,106.662
61532,SGN,AUH,10.82,106.662,24.433,54.651
61533,SGN,BKK,10.82,106.662,13.912,100.607
61536,SGN,CAN,10.82,106.662,23.184,113.266
61537,SGN,CDG,10.82,106.662,49.013,2.55
61538,SGN,CGK,10.82,106.662,-6.126,106.656
61540,SGN,DAD,10.82,106.662,16.044,108.199
61543,SGN,FOC,10.82,106.662,25.933,119.662
61544,SGN,FRA,10.82,106.662,50.026,8.543
61545,SGN,FUK,10.82,106.662,33.586,130.45
61546,SGN,HAN,10.82,106.662,21.222,105.806
61547,SGN,HKG,10.82,106.662,22.309,113.914
61551,SGN,KHH,10.82,106.662,22.575,120.351
61553,SGN,KUL,10.82,106.662,2.746,101.71
61554,SGN,MEL,10.82,106.662,-37.673,144.843
61555,SGN,MNL,10.82,106.662,14.509,121.019
61555,SGN,MNL,10.82,106.662,7.617,124.059
61556,SGN,NGO,10.82,106.662,35.255,136.924
61557,SGN,NRT,10.82,106.662,35.765,140.386
61558,SGN,PNH,10.82,106.662,11.546,104.844
61560,SGN,PUS,10.82,106.662,35.179,128.938
61563,SGN,REP,10.82,106.662,13.411,103.813
61564,SGN,RGN,10.82,106.662,16.907,96.133
61565,SGN,SIN,10.82,106.662,1.356,103.987
61566,SGN,SYD,10.82,106.662,-33.946,151.177
61569,SGN,TPE,10.82,106.662,25.08,121.232
61576,SIN,HAN,1.356,103.987,21.222,105.806
61577,SIN,SGN,1.356,103.987,10.82,106.662
61578,SYD,SGN,-33.946,151.177,10.82,106.662
61582,TPE,HAN,25.08,121.232,21.222,105.806
61583,TPE,SGN,25.08,121.232,10.82,106.662
61600,VTE,HAN,17.988,102.563,21.222,105.806
61601,VTE,PNH,17.988,102.563,11.546,104.844
61604,XMN,DAD,24.544,118.127,16.044,108.199
61605,CGP,DAC,22.249,91.813,23.843,90.398
61606,CXB,DAC,21.452,91.964,23.843,90.398
61607,DAC,CGP,23.843,90.398,22.249,91.813
61608,DAC,CXB,23.843,90.398,21.452,91.964
61609,DAC,JSR,23.843,90.398,23.184,89.161
61610,DAC,ZYL,23.843,90.398,24.963,91.867
61611,JSR,DAC,23.184,89.161,23.843,90.398
61612,ZYL,DAC,24.963,91.867,23.843,90.398
61613,AMS,VXE,52.309,4.764,16.834,-25.057
61614,BOS,RAI,42.364,-71.005,14.924,-23.493
61615,BVC,LIS,16.137,-22.889,38.781,-9.136
61616,BVC,RAI,16.137,-22.889,14.924,-23.493
61617,BVC,SID,16.137,-22.889,16.741,-22.949
61618,CDG,RAI,49.013,2.55,14.924,-23.493
61619,CDG,VXE,49.013,2.55,16.834,-25.057
61620,DKR,RAI,14.739,-17.49,14.924,-23.493
61621,FOR,RAI,-3.776,-38.532,14.924,-23.493
61622,LIS,BVC,38.781,-9.136,16.137,-22.889
61623,LIS,RAI,38.781,-9.136,14.924,-23.493
61624,LIS,SID,38.781,-9.136,16.741,-22.949
61625,LIS,VXE,38.781,-9.136,16.834,-25.057
61626,MMO,RAI,15.156,-23.214,14.924,-23.493
61627,RAI,BOS,14.924,-23.493,42.364,-71.005
61628,RAI,BVC,14.924,-23.493,16.137,-22.889
61629,RAI,CDG,14.924,-23.493,49.013,2.55
61630,RAI,DKR,14.924,-23.493,14.739,-17.49
61631,RAI,FOR,14.924,-23.493,-3.776,-38.532
61632,RAI,LIS,14.924,-23.493,38.781,-9.136
61633,RAI,MMO,14.924,-23.493,15.156,-23.214
61635,RAI,SID,14.924,-23.493,16.741,-22.949
61636,RAI,VXE,14.924,-23.493,16.834,-25.057
61638,SID,AMS,16.741,-22.949,52.309,4.764
61639,SID,BVC,16.741,-22.949,16.137,-22.889
61640,SID,CDG,16.741,-22.949,49.013,2.55
61641,SID,LIS,16.741,-22.949,38.781,-9.136
61642,SID,RAI,16.741,-22.949,14.924,-23.493
61643,SID,SNE,16.741,-22.949,16.588,-24.284
61644,SID,VXE,16.741,-22.949,16.834,-25.057
61645,SNE,SID,16.588,-24.284,16.741,-22.949
61646,SNE,VXE,16.588,-24.284,16.834,-25.057
61647,VXE,LIS,16.834,-25.057,38.781,-9.136
61648,VXE,RAI,16.834,-25.057,14.924,-23.493
61649,VXE,SID,16.834,-25.057,16.741,-22.949
61650,VXE,SNE,16.834,-25.057,16.588,-24.284
61651,ABQ,ATL,35.04,-106.609,33.64,-84.427
61652,ABZ,LHR,57.204,-2.2,51.477,-0.461
61653,ANU,LGW,17.137,-61.792,51.148,-0.19
61654,ANU,UVF,17.137,-61.792,13.733,-60.953
61655,ATL,ABQ,33.64,-84.427,35.04,-106.609
61656,ATL,AUS,33.64,-84.427,30.194,-97.67
61657,ATL,BHM,33.64,-84.427,33.563,-86.753
61658,ATL,BNA,33.64,-84.427,36.124,-86.678
61659,ATL,BOS,33.64,-84.427,42.364,-71.005
61660,ATL,CHS,33.64,-84.427,32.899,-80.04
61661,ATL,CLT,33.64,-84.427,35.214,-80.943
61662,ATL,CUN,33.64,-84.427,21.036,-86.877
61663,ATL,CVG,33.64,-84.427,39.046,-84.662
61664,ATL,DAL,33.64,-84.427,32.847,-96.852
61665,ATL,DEN,33.64,-84.427,39.858,-104.667
61666,ATL,DFW,33.64,-84.427,32.896,-97.037
61667,ATL,DTW,33.64,-84.427,42.212,-83.353
61668,ATL,EWR,33.64,-84.427,40.692,-74.169
61669,ATL,FLL,33.64,-84.427,26.072,-80.153
61670,ATL,GDL,33.64,-84.427,20.522,-103.311
61671,ATL,HOU,33.64,-84.427,29.645,-95.279
61672,ATL,IAD,33.64,-84.427,38.944,-77.456
61673,ATL,IAH,33.64,-84.427,29.98,-95.34
61674,ATL,IND,33.64,-84.427,39.717,-86.294
61675,ATL,JAX,33.64,-84.427,30.494,-81.688
61676,ATL,JFK,33.64,-84.427,40.64,-73.779
61677,ATL,LAS,33.64,-84.427,36.08,-115.152
61678,ATL,LAX,33.64,-84.427,33.942,-118.408
61679,ATL,LHR,33.64,-84.427,51.477,-0.461
61680,ATL,MAN,33.64,-84.427,53.354,-2.275
61681,ATL,MCI,33.64,-84.427,39.297,-94.714
61682,ATL,MCO,33.64,-84.427,28.429,-81.316
61683,ATL,MEM,33.64,-84.427,35.042,-89.977
61684,ATL,MEX,33.64,-84.427,19.436,-99.072
61685,ATL,MIA,33.64,-84.427,25.793,-80.291
61686,ATL,MSY,33.64,-84.427,29.993,-90.258
61687,ATL,MTY,33.64,-84.427,25.778,-100.107
61688,ATL,OKC,33.64,-84.427,35.393,-97.601
61689,ATL,ORD,33.64,-84.427,41.979,-87.904
61690,ATL,PBI,33.64,-84.427,26.683,-80.096
61691,ATL,PHX,33.64,-84.427,33.434,-112.008
61692,ATL,PNS,33.64,-84.427,30.473,-87.187
61693,ATL,RDU,33.64,-84.427,35.877,-78.787
61694,ATL,RSW,33.64,-84.427,26.536,-81.755
61695,ATL,SAN,33.64,-84.427,32.733,-117.189
61696,ATL,SAT,33.64,-84.427,29.534,-98.47
61697,ATL,SAV,33.64,-84.427,32.127,-81.202
61699,ATL,SFO,33.64,-84.427,37.619,-122.375
61700,ATL,SJC,33.64,-84.427,37.362,-121.929
61701,ATL,SJU,33.64,-84.427,18.439,-66.002
61702,ATL,SMF,33.64,-84.427,38.695,-121.591
61704,ATL,STL,33.64,-84.427,38.748,-90.36
61705,ATL,TPA,33.64,-84.427,27.975,-82.533
61706,ATL,TUL,33.64,-84.427,36.198,-95.888
61707,ATL,TUS,33.64,-84.427,32.116,-110.941
61708,AUS,ATL,30.194,-97.67,33.64,-84.427
61709,BGI,LGW,13.074,-59.492,51.148,-0.19
61710,BGI,MAN,13.074,-59.492,53.354,-2.275
61711,BHM,ATL,33.563,-86.753,33.64,-84.427
61712,BNA,ATL,36.124,-86.678,33.64,-84.427
61713,BOM,LHR,19.089,72.868,51.477,-0.461
61714,BOS,ATL,42.364,-71.005,33.64,-84.427
61715,BOS,LHR,42.364,-71.005,51.477,-0.461
61716,CHS,ATL,32.899,-80.04,33.64,-84.427
61717,CLT,ATL,35.214,-80.943,33.64,-84.427
61718,CUN,ATL,21.036,-86.877,33.64,-84.427
61719,CUN,LGW,21.036,-86.877,51.148,-0.19
61720,CVG,ATL,39.046,-84.662,33.64,-84.427
61721,DAL,ATL,32.847,-96.852,33.64,-84.427
61722,DEL,LHR,28.566,77.103,51.477,-0.461
61723,DEN,ATL,39.858,-104.667,33.64,-84.427
61724,DFW,ATL,32.896,-97.037,33.64,-84.427
61725,DTW,ATL,42.212,-83.353,33.64,-84.427
61726,DTW,LHR,42.212,-83.353,51.477,-0.461
61727,DXB,LHR,25.255,55.364,51.477,-0.461
61728,EDI,LHR,55.95,-3.373,51.477,-0.461
61729,EWR,ATL,40.692,-74.169,33.64,-84.427
61730,EWR,LHR,40.692,-74.169,51.477,-0.461
61731,FLL,ATL,26.072,-80.153,33.64,-84.427
61732,GDL,ATL,20.522,-103.311,33.64,-84.427
61733,GLA,MCO,55.872,-4.433,28.429,-81.316
61734,GND,UVF,12.004,-61.786,13.733,-60.953
61735,HAV,LGW,22.989,-82.409,51.148,-0.19
61736,HKG,LHR,22.309,113.914,51.477,-0.461
61737,HND,LHR,35.552,139.779,51.477,-0.461
61738,HOU,ATL,29.645,-95.279,33.64,-84.427
61739,IAD,ATL,38.944,-77.456,33.64,-84.427
61740,IAD,LHR,38.944,-77.456,51.477,-0.461
61741,IAH,ATL,29.98,-95.34,33.64,-84.427
61742,IND,ATL,39.717,-86.294,33.64,-84.427
61743,JAX,ATL,30.494,-81.688,33.64,-84.427
61744,JFK,ATL,40.64,-73.779,33.64,-84.427
61745,JFK,LHR,40.64,-73.779,51.477,-0.461
61746,JFK,MSY,40.64,-73.779,29.993,-90.258
61747,JNB,LHR,-26.139,28.246,51.477,-0.461
61748,LAS,ATL,36.08,-115.152,33.64,-84.427
61749,LAS,LGW,36.08,-115.152,51.148,-0.19
61750,LAS,MAN,36.08,-115.152,53.354,-2.275
61751,LAX,ATL,33.942,-118.408,33.64,-84.427
61752,LAX,LHR,33.942,-118.408,51.477,-0.461
61753,LGW,ANU,51.148,-0.19,17.137,-61.792
61754,LGW,BGI,51.148,-0.19,13.074,-59.492
61755,LGW,CUN,51.148,-0.19,21.036,-86.877
61756,LGW,HAV,51.148,-0.19,22.989,-82.409
61757,LGW,LAS,51.148,-0.19,36.08,-115.152
61758,LGW,MBJ,51.148,-0.19,18.504,-77.913
61759,LGW,MCO,51.148,-0.19,28.429,-81.316
61760,LGW,PEK,51.148,-0.19,40.08,116.584
61761,LGW,UVF,51.148,-0.19,13.733,-60.953
61762,LHR,ABZ,51.477,-0.461,57.204,-2.2
61763,LHR,ATL,51.477,-0.461,33.64,-84.427
61764,LHR,BOM,51.477,-0.461,19.089,72.868
61765,LHR,BOS,51.477,-0.461,42.364,-71.005
61766,LHR,DEL,51.477,-0.461,28.566,77.103
61767,LHR,DTW,51.477,-0.461,42.212,-83.353
61768,LHR,DXB,51.477,-0.461,25.255,55.364
61769,LHR,EDI,51.477,-0.461,55.95,-3.373
61770,LHR,EWR,51.477,-0.461,40.692,-74.169
61771,LHR,HKG,51.477,-0.461,22.309,113.914
61772,LHR,HND,51.477,-0.461,35.552,139.779
61773,LHR,IAD,51.477,-0.461,38.944,-77.456
61774,LHR,JFK,51.477,-0.461,40.64,-73.779
61775,LHR,JNB,51.477,-0.461,-26.139,28.246
61776,LHR,LAX,51.477,-0.461,33.942,-118.408
61777,LHR,LOS,51.477,-0.461,6.577,3.321
61778,LHR,MAN,51.477,-0.461,53.354,-2.275
61779,LHR,MIA,51.477,-0.461,25.793,-80.291
61780,LHR,MSP,51.477,-0.461,44.88,-93.217
61781,LHR,NRT,51.477,-0.461,35.765,140.386
61782,LHR,ORD,51.477,-0.461,41.979,-87.904
61783,LHR,PEK,51.477,-0.461,40.08,116.584
61785,LHR,SEA,51.477,-0.461,47.449,-122.309
61786,LHR,SFO,51.477,-0.461,37.619,-122.375
61787,LHR,SIN,51.477,-0.461,1.356,103.987
61788,LHR,VKO,51.477,-0.461,55.591,37.261
61789,LOS,LHR,6.577,3.321,51.477,-0.461
61790,MAN,ATL,53.354,-2.275,33.64,-84.427
61791,MAN,BGI,53.354,-2.275,13.074,-59.492
61792,MAN,LAS,53.354,-2.275,36.08,-115.152
61793,MAN,LHR,53.354,-2.275,51.477,-0.461
61794,MAN,MCO,53.354,-2.275,28.429,-81.316
61795,MAN,MUC,53.354,-2.275,48.354,11.786
61796,MBJ,LGW,18.504,-77.913,51.148,-0.19
61797,MCI,ATL,39.297,-94.714,33.64,-84.427
61798,MCO,ATL,28.429,-81.316,33.64,-84.427
61799,MCO,GLA,28.429,-81.316,55.872,-4.433
61800,MCO,LGW,28.429,-81.316,51.148,-0.19
61801,MCO,MAN,28.429,-81.316,53.354,-2.275
61802,MEM,ATL,35.042,-89.977,33.64,-84.427
61803,MEX,ATL,19.436,-99.072,33.64,-84.427
61804,MIA,ATL,25.793,-80.291,33.64,-84.427
61805,MIA,LHR,25.793,-80.291,51.477,-0.461
61806,MSP,LHR,44.88,-93.217,51.477,-0.461
61807,MSY,ATL,29.993,-90.258,33.64,-84.427
61808,MSY,DTW,29.993,-90.258,42.212,-83.353
61809,MSY,JFK,29.993,-90.258,40.64,-73.779
61810,MTY,ATL,25.778,-100.107,33.64,-84.427
61811,MUC,MAN,48.354,11.786,53.354,-2.275
61812,MUC,SIN,48.354,11.786,1.356,103.987
61813,NRT,LHR,35.765,140.386,51.477,-0.461
61814,OKC,ATL,35.393,-97.601,33.64,-84.427
61815,ORD,ATL,41.979,-87.904,33.64,-84.427
61816,ORD,LHR,41.979,-87.904,51.477,-0.461
61817,PBI,ATL,26.683,-80.096,33.64,-84.427
61818,PEK,LGW,40.08,116.584,51.148,-0.19
61819,PEK,LHR,40.08,116.584,51.477,-0.461
61820,PHX,ATL,33.434,-112.008,33.64,-84.427
61821,PNS,ATL,30.473,-87.187,33.64,-84.427
61823,RDU,ATL,35.877,-78.787,33.64,-84.427
61824,RSW,ATL,26.536,-81.755,33.64,-84.427
61825,SAN,ATL,32.733,-117.189,33.64,-84.427
61826,SAT,ATL,29.534,-98.47,33.64,-84.427
61827,SAV,ATL,32.127,-81.202,33.64,-84.427
61829,SEA,LHR,47.449,-122.309,51.477,-0.461
61830,SFO,ATL,37.619,-122.375,33.64,-84.427
61831,SFO,LHR,37.619,-122.375,51.477,-0.461
61832,SIN,LHR,1.356,103.987,51.477,-0.461
61833,SIN,MUC,1.356,103.987,48.354,11.786
61834,SJU,ATL,18.439,-66.002,33.64,-84.427
61835,SMF,ATL,38.695,-121.591,33.64,-84.427
61837,STL,ATL,38.748,-90.36,33.64,-84.427
61838,SYD,HKG,-33.946,151.177,22.309,113.914
61839,TPA,ATL,27.975,-82.533,33.64,-84.427
61840,TUL,ATL,36.198,-95.888,33.64,-84.427
61841,TUS,ATL,32.116,-110.941,33.64,-84.427
61842,UVF,ANU,13.733,-60.953,17.137,-61.792
61843,UVF,GND,13.733,-60.953,12.004,-61.786
61844,UVF,LGW,13.733,-60.953,51.148,-0.19
61845,VKO,LHR,55.591,37.261,51.477,-0.461
61852,AXR,KKR,-15.248,-146.616,-15.663,-146.885
61853,BOB,HUH,-16.444,-151.751,-16.687,-151.022
61854,BOB,MAU,-16.444,-151.751,-16.426,-152.244
61855,BOB,MOZ,-16.444,-151.751,-17.49,-149.762
61857,BOB,RFP,-16.444,-151.751,-16.723,-151.466
61858,BOB,RGI,-16.444,-151.751,-14.954,-147.661
61859,BOB,TIH,-16.444,-151.751,-15.119,-148.231
61861,FAV,RGI,-16.054,-145.657,-14.954,-147.661
61863,HOI,GMR,-18.075,-140.946,-23.08,-134.89
61864,HOI,MKP,-18.075,-140.946,-16.585,-143.657
61865,HUH,BOB,-16.687,-151.022,-16.444,-151.751
61866,HUH,MOZ,-16.687,-151.022,-17.49,-149.762
61868,HUH,RFP,-16.687,-151.022,-16.723,-151.466
61872,MAU,BOB,-16.426,-152.244,-16.444,-151.751
61874,MAU,RFP,-16.426,-152.244,-16.723,-151.466
61876,MOZ,BOB,-17.49,-149.762,-16.444,-151.751
61877,MOZ,HUH,-17.49,-149.762,-16.687,-151.022
61879,MOZ,RFP,-17.49,-149.762,-16.723,-151.466
61881,MVT,RGI,-14.868,-148.717,-14.954,-147.661
61909,RFP,BOB,-16.723,-151.466,-16.444,-151.751
61910,RFP,HUH,-16.723,-151.466,-16.687,-151.022
61911,RFP,MAU,-16.723,-151.466,-16.426,-152.244
61913,RGI,FAV,-14.954,-147.661,-16.054,-145.657
61914,RGI,MVT,-14.954,-147.661,-14.868,-148.717
61916,RGI,TIH,-14.954,-147.661,-15.119,-148.231
61917,RGI,XMH,-14.954,-147.661,-14.437,-146.07
61926,TIH,RGI,-15.119,-148.231,-14.954,-147.661
61927,TKP,TKX,-14.712,-145.253,-14.456,-145.024
61930,TKX,TKP,-14.456,-145.024,-14.712,-145.253
61932,TUB,RUR,-23.365,-149.524,-22.434,-151.361
61942,XMH,RGI,-14.437,-146.07,-14.954,-147.661
61943,ACA,MEX,16.757,-99.753,19.436,-99.072
61944,AUS,MEX,30.194,-97.67,19.436,-99.072
61945,CLQ,MEX,19.277,-103.577,19.436,-99.072
61946,CVM,MEX,23.704,-98.956,19.436,-99.072
61947,DGO,MEX,24.124,-104.528,19.436,-99.072
61949,LZC,MEX,18.002,-102.22,19.436,-99.072
61950,MAM,MEX,25.77,-97.525,19.436,-99.072
61951,MEX,ACA,19.436,-99.072,16.757,-99.753
61952,MEX,AUS,19.436,-99.072,30.194,-97.67
61953,MEX,CLQ,19.436,-99.072,19.277,-103.577
61954,MEX,CVM,19.436,-99.072,23.704,-98.956
61955,MEX,DGO,19.436,-99.072,24.124,-104.528
61957,MEX,LZC,19.436,-99.072,18.002,-102.22
61958,MEX,MAM,19.436,-99.072,25.77,-97.525
61959,MEX,MFE,19.436,-99.072,26.176,-98.239
61960,MEX,MLM,19.436,-99.072,19.85,-101.025
61961,MEX,PAZ,19.436,-99.072,20.603,-97.461
61962,MEX,PDS,19.436,-99.072,28.627,-100.535
61963,MEX,PXM,19.436,-99.072,15.877,-97.089
61964,MEX,SLP,19.436,-99.072,22.254,-100.931
61965,MEX,TPQ,19.436,-99.072,21.419,-104.843
61966,MEX,VER,19.436,-99.072,19.145,-96.187
61967,MEX,ZIH,19.436,-99.072,17.601,-101.46
61968,MEX,ZLO,19.436,-99.072,19.145,-104.559
61969,MFE,MEX,26.176,-98.239,19.436,-99.072
61970,MFE,SLP,26.176,-98.239,22.254,-100.931
